latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
-35.43165,145.43884,341.51,0.4,0.44,2026-05-21,442,N,VIIRS,n,2.0NRT,292.18,5.04,D
-35.43074,145.44319,350.41,0.4,0.44,2026-05-21,442,N,VIIRS,n,2.0NRT,292.61,5.04,D
-35.42762,145.43758,338.4,0.4,0.44,2026-05-21,442,N,VIIRS,n,2.0NRT,291.89,5.04,D
-35.42671,145.44194,336.14,0.4,0.44,2026-05-21,442,N,VIIRS,n,2.0NRT,291.28,5.04,D
-35.21228,138.53894,340.91,0.38,0.36,2026-05-21,442,N,VIIRS,n,2.0NRT,290.54,7.84,D
-35.21164,138.54321,345.76,0.38,0.36,2026-05-21,442,N,VIIRS,n,2.0NRT,291.79,7.84,D
-34.84758,142.68027,328.22,0.46,0.39,2026-05-21,442,N,VIIRS,n,2.0NRT,290.77,1.55,D
-34.73932,138.96175,328.31,0.38,0.36,2026-05-21,442,N,VIIRS,n,2.0NRT,287.74,21.23,D
-34.73663,138.95677,329.41,0.38,0.36,2026-05-21,442,N,VIIRS,n,2.0NRT,293.18,17.67,D
-34.73598,138.96098,332.93,0.38,0.36,2026-05-21,442,N,VIIRS,n,2.0NRT,301.89,21.23,D
-34.73331,138.95601,331.43,0.38,0.36,2026-05-21,442,N,VIIRS,n,2.0NRT,286.71,4.08,D
-34.73265,138.96022,332.48,0.38,0.36,2026-05-21,442,N,VIIRS,n,2.0NRT,287.5,5.3,D
-34.59096,138.93304,327.81,0.38,0.36,2026-05-21,442,N,VIIRS,n,2.0NRT,292.31,2.21,D
-34.08688,140.99734,328.96,0.41,0.37,2026-05-21,442,N,VIIRS,n,2.0NRT,290.95,12.16,D
-34.08265,141.00101,325.7,0.41,0.37,2026-05-21,442,N,VIIRS,n,2.0NRT,291.69,8.16,D
-33.91794,150.6563,339.06,0.4,0.6,2026-05-21,442,N,VIIRS,n,2.0NRT,290.7,6.6,D
-33.91588,150.65111,326.2,0.4,0.6,2026-05-21,442,N,VIIRS,n,2.0NRT,289.96,3.94,D
-33.81205,149.16939,338.94,0.34,0.56,2026-05-21,442,N,VIIRS,n,2.0NRT,288.3,3.5,D
-33.81112,149.17316,341.31,0.34,0.56,2026-05-21,442,N,VIIRS,n,2.0NRT,287.97,5.16,D
-33.807,149.16751,326.73,0.34,0.56,2026-05-21,442,N,VIIRS,n,2.0NRT,287.37,3.5,D
-33.80608,149.17126,329.25,0.34,0.56,2026-05-21,442,N,VIIRS,n,2.0NRT,287.72,5.16,D
-33.80574,149.15025,367.0,0.34,0.56,2026-05-21,442,N,VIIRS,h,2.0NRT,291.5,11.29,D
-33.80514,149.17508,350.73,0.34,0.56,2026-05-21,442,N,VIIRS,n,2.0NRT,287.79,5.16,D
-33.80479,149.15411,367.0,0.34,0.56,2026-05-21,442,N,VIIRS,h,2.0NRT,290.68,9.81,D
-33.80421,149.17885,356.51,0.34,0.56,2026-05-21,442,N,VIIRS,l,2.0NRT,289.65,7.47,D
-33.80331,149.18253,331.49,0.34,0.56,2026-05-21,442,N,VIIRS,n,2.0NRT,286.63,7.47,D
-33.80106,149.16927,355.71,0.34,0.56,2026-05-21,442,N,VIIRS,n,2.0NRT,288.64,7.38,D
-33.80076,149.14815,342.51,0.34,0.56,2026-05-21,442,N,VIIRS,n,2.0NRT,286.82,11.29,D
-33.80014,149.17302,367.0,0.34,0.56,2026-05-21,442,N,VIIRS,h,2.0NRT,291.12,7.38,D
-33.7998,149.15202,356.77,0.34,0.56,2026-05-21,442,N,VIIRS,l,2.0NRT,289.36,9.81,D
-33.7992,149.17685,333.42,0.34,0.56,2026-05-21,442,N,VIIRS,n,2.0NRT,285.66,10.67,D
-33.79885,149.15593,329.58,0.34,0.56,2026-05-21,442,N,VIIRS,n,2.0NRT,288.73,9.81,D
-33.79605,149.16727,325.06,0.34,0.56,2026-05-21,442,N,VIIRS,n,2.0NRT,286.1,7.38,D
-33.79513,149.17099,330.26,0.34,0.56,2026-05-21,442,N,VIIRS,n,2.0NRT,286.71,7.38,D
-33.76254,149.6102,332.03,0.36,0.57,2026-05-21,442,N,VIIRS,n,2.0NRT,285.66,2.58,D
-33.75835,149.60442,345.93,0.36,0.57,2026-05-21,442,N,VIIRS,n,2.0NRT,289.2,43.74,D
-33.75736,149.60831,348.4,0.36,0.57,2026-05-21,442,N,VIIRS,n,2.0NRT,301.48,43.74,D
-33.75636,149.61229,357.56,0.36,0.57,2026-05-21,442,N,VIIRS,l,2.0NRT,288.33,40.39,D
-33.75026,148.29747,336.24,0.61,0.53,2026-05-21,442,N,VIIRS,n,2.0NRT,291.02,6.34,D
-33.74538,148.29591,340.94,0.61,0.53,2026-05-21,442,N,VIIRS,n,2.0NRT,291.48,6.34,D
-33.07945,148.89522,208.0,0.34,0.56,2026-05-21,442,N,VIIRS,l,2.0NRT,323.3,96.21,D
-33.07857,148.8988,367.0,0.34,0.56,2026-05-21,442,N,VIIRS,h,2.0NRT,294.97,92.44,D
-33.07436,148.89352,343.4,0.34,0.56,2026-05-21,442,N,VIIRS,n,2.0NRT,291.65,29.42,D
-33.07347,148.89709,351.3,0.34,0.56,2026-05-21,442,N,VIIRS,n,2.0NRT,288.67,25.81,D
-34.3759,135.80704,331.84,0.43,0.38,2026-05-21,444,N,VIIRS,n,2.0NRT,292.98,2.94,D
-34.37269,135.80846,333.17,0.43,0.38,2026-05-21,444,N,VIIRS,n,2.0NRT,292.19,6.25,D
-34.37238,135.80637,338.37,0.43,0.38,2026-05-21,444,N,VIIRS,n,2.0NRT,292.71,2.94,D
-34.31359,135.87431,328.35,0.43,0.38,2026-05-21,444,N,VIIRS,n,2.0NRT,294.87,2.83,D
-32.16494,149.02975,326.62,0.36,0.58,2026-05-21,444,N,VIIRS,n,2.0NRT,292.86,2.44,D
-30.69267,147.75023,340.26,0.33,0.55,2026-05-21,444,N,VIIRS,n,2.0NRT,294.91,2.78,D
-30.64632,147.85217,325.86,0.34,0.56,2026-05-21,444,N,VIIRS,n,2.0NRT,292.1,1.14,D
-30.64293,147.84354,367.0,0.34,0.56,2026-05-21,444,N,VIIRS,h,2.0NRT,293.95,8.64,D
-30.64261,147.84222,367.0,0.34,0.56,2026-05-21,444,N,VIIRS,h,2.0NRT,294.4,8.31,D
-30.46287,148.64713,353.76,0.38,0.59,2026-05-21,444,N,VIIRS,n,2.0NRT,293.02,10.77,D
-30.46189,148.65108,367.0,0.38,0.59,2026-05-21,444,N,VIIRS,h,2.0NRT,294.45,16.1,D
-30.32273,149.00301,325.7,0.4,0.6,2026-05-21,444,N,VIIRS,n,2.0NRT,294.36,2.34,D
-30.31727,149.00125,328.1,0.4,0.6,2026-05-21,444,N,VIIRS,n,2.0NRT,294.84,5.3,D
-30.21757,147.76216,356.23,0.34,0.56,2026-05-21,444,N,VIIRS,n,2.0NRT,296.24,6.38,D
-30.21749,147.76303,367.0,0.34,0.56,2026-05-21,444,N,VIIRS,h,2.0NRT,296.76,7.79,D
-30.21674,147.7657,367.0,0.34,0.56,2026-05-21,444,N,VIIRS,h,2.0NRT,297.39,8.24,D
-30.21663,147.76657,367.0,0.34,0.56,2026-05-21,444,N,VIIRS,h,2.0NRT,296.88,7.7,D
-30.2159,147.76926,349.85,0.34,0.56,2026-05-21,444,N,VIIRS,n,2.0NRT,295.34,8.24,D
-30.21578,147.77011,342.86,0.34,0.56,2026-05-21,444,N,VIIRS,n,2.0NRT,295.28,7.7,D
-29.83681,147.63046,343.22,0.34,0.56,2026-05-21,444,N,VIIRS,n,2.0NRT,293.8,4.69,D
-29.26743,148.28728,339.07,0.38,0.59,2026-05-21,444,N,VIIRS,n,2.0NRT,296.05,6.08,D
-28.86121,149.88351,335.26,0.48,0.65,2026-05-21,444,N,VIIRS,n,2.0NRT,295.81,8.39,D
-28.85705,147.71339,355.83,0.36,0.58,2026-05-21,444,N,VIIRS,n,2.0NRT,300.76,9.7,D
-28.85616,147.71713,367.0,0.36,0.58,2026-05-21,444,N,VIIRS,h,2.0NRT,302.77,9.7,D
-28.64408,148.51894,336.05,0.41,0.6,2026-05-21,444,N,VIIRS,n,2.0NRT,298.49,1.99,D
-28.57629,150.13541,345.0,0.51,0.66,2026-05-21,444,N,VIIRS,n,2.0NRT,294.23,4.39,D
-28.36522,150.67538,340.34,0.55,0.68,2026-05-21,444,N,VIIRS,n,2.0NRT,294.4,7.62,D
-28.36149,150.67078,337.33,0.55,0.68,2026-05-21,444,N,VIIRS,n,2.0NRT,293.47,6.84,D
-28.35999,150.67635,356.56,0.55,0.68,2026-05-21,444,N,VIIRS,n,2.0NRT,293.23,6.84,D
-28.35901,150.67334,339.03,0.55,0.68,2026-05-21,444,N,VIIRS,n,2.0NRT,292.68,7.62,D
-28.32335,148.75551,341.44,0.43,0.62,2026-05-21,444,N,VIIRS,n,2.0NRT,297.43,5.93,D
-28.32278,148.75679,367.0,0.43,0.62,2026-05-21,444,N,VIIRS,h,2.0NRT,298.09,12.64,D
-28.32225,148.75989,367.0,0.43,0.62,2026-05-21,444,N,VIIRS,h,2.0NRT,297.72,5.93,D
-28.32038,143.83525,327.5,0.45,0.47,2026-05-21,444,N,VIIRS,n,2.0NRT,293.79,2.62,D
-28.31715,148.75504,339.48,0.43,0.62,2026-05-21,444,N,VIIRS,n,2.0NRT,299.04,8.47,D
-28.31207,148.75206,367.0,0.43,0.62,2026-05-21,444,N,VIIRS,h,2.0NRT,299.74,12.03,D
-28.31151,148.7533,367.0,0.43,0.62,2026-05-21,444,N,VIIRS,h,2.0NRT,298.44,8.47,D
-28.31097,148.75644,367.0,0.43,0.62,2026-05-21,444,N,VIIRS,h,2.0NRT,298.4,12.03,D
-28.31043,148.75769,338.88,0.43,0.62,2026-05-21,444,N,VIIRS,n,2.0NRT,296.58,8.47,D
-28.30135,150.63603,367.0,0.55,0.68,2026-05-21,444,N,VIIRS,h,2.0NRT,296.37,16.44,D
-28.30037,150.63435,353.18,0.55,0.68,2026-05-21,444,N,VIIRS,n,2.0NRT,294.81,15.45,D
-28.29985,150.64163,367.0,0.55,0.68,2026-05-21,444,N,VIIRS,h,2.0NRT,295.74,20.23,D
-28.29891,150.63998,367.0,0.55,0.68,2026-05-21,444,N,VIIRS,h,2.0NRT,297.65,15.45,D
-28.21679,149.72867,367.0,0.49,0.65,2026-05-21,444,N,VIIRS,h,2.0NRT,297.99,12.93,D
-28.21085,149.72673,367.0,0.49,0.65,2026-05-21,444,N,VIIRS,h,2.0NRT,296.45,12.93,D
-28.20976,149.72775,367.0,0.49,0.65,2026-05-21,444,N,VIIRS,h,2.0NRT,297.31,18.55,D
-28.20491,149.72482,349.64,0.49,0.65,2026-05-21,444,N,VIIRS,n,2.0NRT,294.41,4.75,D
-27.08378,150.18149,367.0,0.55,0.68,2026-05-21,444,N,VIIRS,h,2.0NRT,296.18,10.94,D
-27.08273,150.18208,367.0,0.55,0.68,2026-05-21,444,N,VIIRS,h,2.0NRT,295.71,12.03,D
-27.07754,150.17953,354.8,0.55,0.68,2026-05-21,444,N,VIIRS,n,2.0NRT,293.93,10.94,D
-27.07649,150.18013,334.23,0.55,0.68,2026-05-21,444,N,VIIRS,n,2.0NRT,292.3,12.03,D
-24.68367,151.23347,347.78,0.72,0.76,2026-05-21,444,N,VIIRS,n,2.0NRT,293.5,9.92,D
-23.77659,151.19746,328.8,0.75,0.77,2026-05-21,444,N,VIIRS,n,2.0NRT,293.43,2.09,D
-23.7747,151.20453,332.42,0.75,0.77,2026-05-21,444,N,VIIRS,n,2.0NRT,296.2,7.67,D
-23.77464,151.19746,345.24,0.75,0.77,2026-05-21,444,N,VIIRS,n,2.0NRT,296.79,8.47,D
-24.26264,146.2706,356.21,0.38,0.58,2026-05-21,446,N,VIIRS,n,2.0NRT,302.49,16.37,D
-24.26178,146.27437,351.96,0.38,0.58,2026-05-21,446,N,VIIRS,n,2.0NRT,297.09,16.36,D
-22.80313,150.1333,338.17,0.69,0.74,2026-05-21,446,N,VIIRS,n,2.0NRT,296.59,7.72,D
-20.22556,145.37665,354.29,0.4,0.6,2026-05-21,446,N,VIIRS,n,2.0NRT,298.02,3.87,D
-20.21998,145.37555,328.78,0.4,0.6,2026-05-21,446,N,VIIRS,n,2.0NRT,292.15,3.87,D
-19.9575,144.68788,367.0,0.37,0.58,2026-05-21,446,N,VIIRS,h,2.0NRT,300.7,13.99,D
-19.62271,146.19612,327.36,0.47,0.64,2026-05-21,446,N,VIIRS,l,2.0NRT,301.09,5.91,D
-19.61585,146.19913,333.38,0.47,0.64,2026-05-21,446,N,VIIRS,n,2.0NRT,298.25,6.66,D
-19.56171,146.32938,339.84,0.48,0.64,2026-05-21,446,N,VIIRS,n,2.0NRT,298.51,3.71,D
-19.56066,146.33401,326.29,0.48,0.64,2026-05-21,446,N,VIIRS,l,2.0NRT,299.37,3.71,D
-19.24633,146.05064,326.83,0.46,0.64,2026-05-21,446,N,VIIRS,n,2.0NRT,294.26,5.61,D
-19.23365,146.05214,326.21,0.46,0.64,2026-05-21,446,N,VIIRS,n,2.0NRT,292.26,3.58,D
-19.22777,146.05083,339.37,0.46,0.64,2026-05-21,446,N,VIIRS,n,2.0NRT,291.93,3.58,D
-19.22679,146.05524,367.0,0.46,0.64,2026-05-21,446,N,VIIRS,h,2.0NRT,294.96,12.7,D
-19.22089,146.05397,367.0,0.46,0.64,2026-05-21,446,N,VIIRS,h,2.0NRT,297.69,12.88,D
-19.21504,146.05249,356.29,0.46,0.64,2026-05-21,446,N,VIIRS,n,2.0NRT,297.19,12.88,D
-19.21404,146.05698,350.13,0.47,0.64,2026-05-21,446,N,VIIRS,n,2.0NRT,295.48,12.88,D
-19.20923,146.05081,357.14,0.46,0.64,2026-05-21,446,N,VIIRS,n,2.0NRT,297.2,15.39,D
-19.20827,146.05515,345.08,0.47,0.64,2026-05-21,446,N,VIIRS,n,2.0NRT,294.66,15.39,D
-19.20271,145.89677,325.06,0.46,0.63,2026-05-21,446,N,VIIRS,l,2.0NRT,296.34,2.05,D
-19.20182,145.90089,337.9,0.46,0.63,2026-05-21,446,N,VIIRS,n,2.0NRT,297.92,5.09,D
-19.20049,145.897,335.42,0.45,0.63,2026-05-21,446,N,VIIRS,n,2.0NRT,297.57,4.26,D
-19.19957,145.90114,327.35,0.45,0.63,2026-05-21,446,N,VIIRS,l,2.0NRT,297.91,7.33,D
-19.19692,145.89528,333.63,0.46,0.63,2026-05-21,446,N,VIIRS,n,2.0NRT,297.77,2.92,D
-19.19568,146.05611,347.73,0.47,0.64,2026-05-21,446,N,VIIRS,n,2.0NRT,294.62,5.99,D
-19.19565,145.89128,325.52,0.45,0.63,2026-05-21,446,N,VIIRS,l,2.0NRT,295.82,2.92,D
-19.1921,145.88928,328.99,0.45,0.63,2026-05-21,446,N,VIIRS,n,2.0NRT,296.56,2.92,D
-19.18995,145.8894,325.22,0.45,0.63,2026-05-21,446,N,VIIRS,l,2.0NRT,296.28,2.92,D
-19.18807,144.65721,330.25,0.38,0.59,2026-05-21,446,N,VIIRS,n,2.0NRT,299.61,5.29,D
-19.18729,144.66087,336.17,0.38,0.59,2026-05-21,446,N,VIIRS,n,2.0NRT,298.52,4.54,D
-19.18727,145.88338,326.93,0.45,0.63,2026-05-21,446,N,VIIRS,n,2.0NRT,295.62,1.45,D
-19.18676,146.01314,330.4,0.46,0.64,2026-05-21,446,N,VIIRS,n,2.0NRT,290.53,3.09,D
-19.18652,144.63791,331.97,0.38,0.59,2026-05-21,446,N,VIIRS,n,2.0NRT,298.3,2.93,D
-19.18575,144.64154,334.86,0.38,0.59,2026-05-21,446,N,VIIRS,n,2.0NRT,300.88,2.93,D
-19.18513,145.88359,333.76,0.45,0.63,2026-05-21,446,N,VIIRS,n,2.0NRT,297.04,3.06,D
-19.18498,144.64513,329.42,0.38,0.59,2026-05-21,446,N,VIIRS,l,2.0NRT,300.06,5.34,D
-19.18494,146.00694,326.95,0.46,0.64,2026-05-21,446,N,VIIRS,n,2.0NRT,289.23,7.36,D
-19.18344,144.62584,344.18,0.38,0.59,2026-05-21,446,N,VIIRS,n,2.0NRT,300.47,7.09,D
-19.18298,146.05757,367.0,0.47,0.64,2026-05-21,446,N,VIIRS,h,2.0NRT,296.33,5.83,D
-19.18294,146.03018,333.28,0.46,0.64,2026-05-21,446,N,VIIRS,n,2.0NRT,294.36,3.97,D
-19.18267,144.62944,367.0,0.38,0.59,2026-05-21,446,N,VIIRS,h,2.0NRT,301.84,14.19,D
-19.18242,145.87755,326.78,0.45,0.63,2026-05-21,446,N,VIIRS,n,2.0NRT,295.61,1.45,D
-19.182,146.00685,344.93,0.46,0.64,2026-05-21,446,N,VIIRS,n,2.0NRT,291.48,14.99,D
-19.18151,145.88171,325.97,0.45,0.63,2026-05-21,446,N,VIIRS,l,2.0NRT,297.89,1.45,D
-19.18142,145.9102,336.94,0.46,0.63,2026-05-21,446,N,VIIRS,n,2.0NRT,298.04,3.44,D
-19.18108,146.02472,327.01,0.46,0.64,2026-05-21,446,N,VIIRS,n,2.0NRT,293.35,5.24,D
-19.18035,144.6403,326.97,0.38,0.59,2026-05-21,446,N,VIIRS,l,2.0NRT,299.6,4.21,D
-19.18031,145.87784,335.72,0.45,0.63,2026-05-21,446,N,VIIRS,n,2.0NRT,297.11,3.06,D
-19.18017,146.02893,331.47,0.46,0.64,2026-05-21,446,N,VIIRS,n,2.0NRT,294.71,5.24,D
-19.18016,146.00056,333.5,0.46,0.64,2026-05-21,446,N,VIIRS,n,2.0NRT,288.04,5.2,D
-19.18013,145.90579,334.66,0.46,0.63,2026-05-21,446,N,VIIRS,n,2.0NRT,300.67,2.77,D
-19.17994,146.01604,340.49,0.46,0.64,2026-05-21,446,N,VIIRS,n,2.0NRT,293.46,8.34,D
-19.17957,144.64391,332.44,0.38,0.59,2026-05-21,446,N,VIIRS,n,2.0NRT,297.82,4.39,D
-19.17916,146.00522,342.06,0.46,0.64,2026-05-21,446,N,VIIRS,n,2.0NRT,291.73,7.36,D
-19.17904,145.91064,337.81,0.46,0.63,2026-05-21,446,N,VIIRS,n,2.0NRT,298.15,2.77,D
-19.17896,146.02042,367.0,0.46,0.64,2026-05-21,446,N,VIIRS,h,2.0NRT,296.39,8.34,D
-19.17882,144.62103,348.31,0.38,0.59,2026-05-21,446,N,VIIRS,n,2.0NRT,301.06,7.09,D
-19.17827,145.996,325.63,0.46,0.64,2026-05-21,446,N,VIIRS,n,2.0NRT,286.29,4.43,D
-19.17818,146.05139,352.14,0.47,0.64,2026-05-21,446,N,VIIRS,n,2.0NRT,296.41,5.83,D
-19.178,146.02466,326.87,0.46,0.64,2026-05-21,446,N,VIIRS,n,2.0NRT,294.94,6.82,D
-19.17762,145.87155,336.13,0.45,0.63,2026-05-21,446,N,VIIRS,n,2.0NRT,296.34,7.18,D
-19.17723,146.00064,334.8,0.46,0.64,2026-05-21,446,N,VIIRS,n,2.0NRT,288.9,4.43,D
-19.17714,146.05606,337.54,0.47,0.64,2026-05-21,446,N,VIIRS,n,2.0NRT,295.95,5.83,D
-19.17713,146.01453,354.98,0.46,0.64,2026-05-21,446,N,VIIRS,n,2.0NRT,294.76,11.48,D
-19.17707,146.02881,344.13,0.46,0.64,2026-05-21,446,N,VIIRS,n,2.0NRT,295.83,6.82,D
-19.17663,145.87605,325.61,0.45,0.63,2026-05-21,446,N,VIIRS,l,2.0NRT,298.0,4.88,D
-19.17658,145.90428,342.42,0.46,0.63,2026-05-21,446,N,VIIRS,n,2.0NRT,298.22,3.44,D
-19.17616,146.019,355.55,0.46,0.64,2026-05-21,446,N,VIIRS,n,2.0NRT,294.84,11.48,D
-19.17607,146.06078,336.23,0.47,0.64,2026-05-21,446,N,VIIRS,n,2.0NRT,295.98,11.56,D
-19.17558,146.05003,367.0,0.47,0.64,2026-05-21,446,N,VIIRS,h,2.0NRT,296.66,11.36,D
-19.17556,145.90897,325.34,0.46,0.63,2026-05-21,446,N,VIIRS,n,2.0NRT,295.18,3.44,D
-19.17533,145.99451,345.14,0.46,0.64,2026-05-21,446,N,VIIRS,n,2.0NRT,287.69,9.31,D
-19.17456,146.05472,367.0,0.47,0.64,2026-05-21,446,N,VIIRS,h,2.0NRT,296.16,11.36,D
-19.17432,146.02744,341.1,0.46,0.64,2026-05-21,446,N,VIIRS,n,2.0NRT,294.74,5.24,D
-19.1742,145.90488,328.65,0.46,0.63,2026-05-21,446,N,VIIRS,n,2.0NRT,296.56,2.77,D
-19.17411,146.0145,356.38,0.46,0.64,2026-05-21,446,N,VIIRS,n,2.0NRT,293.89,8.34,D
-19.17347,145.98994,334.39,0.46,0.64,2026-05-21,446,N,VIIRS,n,2.0NRT,286.18,3.32,D
-19.1724,145.99467,333.62,0.46,0.64,2026-05-21,446,N,VIIRS,n,2.0NRT,286.96,5.64,D
-19.17235,146.0498,351.01,0.47,0.64,2026-05-21,446,N,VIIRS,n,2.0NRT,293.72,6.71,D
-19.1713,146.01299,331.83,0.46,0.64,2026-05-21,446,N,VIIRS,n,2.0NRT,291.24,3.56,D
-19.17129,146.05453,352.12,0.47,0.64,2026-05-21,446,N,VIIRS,n,2.0NRT,294.4,6.71,D
-19.16671,145.86555,331.56,0.45,0.63,2026-05-21,446,N,VIIRS,n,2.0NRT,296.0,6.61,D
-19.16231,146.06689,329.71,0.47,0.64,2026-05-21,446,N,VIIRS,n,2.0NRT,294.32,3.49,D
-19.15982,146.0656,327.5,0.47,0.64,2026-05-21,446,N,VIIRS,n,2.0NRT,294.27,3.21,D
-19.15545,146.06985,325.46,0.47,0.64,2026-05-21,446,N,VIIRS,n,2.0NRT,294.84,3.48,D
-19.15299,146.06856,327.78,0.47,0.64,2026-05-21,446,N,VIIRS,n,2.0NRT,294.45,3.21,D
-19.15296,145.87242,331.75,0.45,0.63,2026-05-21,446,N,VIIRS,n,2.0NRT,298.08,6.73,D
-18.09432,144.84319,326.92,0.41,0.61,2026-05-21,446,N,VIIRS,n,2.0NRT,295.79,3.34,D
-18.01136,145.45305,334.13,0.45,0.63,2026-05-21,446,N,VIIRS,n,2.0NRT,294.52,5.75,D
-17.93765,145.40755,338.86,0.45,0.63,2026-05-21,446,N,VIIRS,n,2.0NRT,294.38,4.57,D
-17.93003,145.41464,351.29,0.45,0.63,2026-05-21,446,N,VIIRS,n,2.0NRT,296.31,5.26,D
-17.92813,145.42337,350.48,0.45,0.63,2026-05-21,446,N,VIIRS,n,2.0NRT,294.89,8.91,D
-17.92431,145.41296,328.41,0.45,0.63,2026-05-21,446,N,VIIRS,n,2.0NRT,294.26,5.26,D
-17.92333,145.41747,325.09,0.45,0.63,2026-05-21,446,N,VIIRS,n,2.0NRT,293.8,5.26,D
-17.81869,145.17996,326.07,0.44,0.62,2026-05-21,446,N,VIIRS,n,2.0NRT,294.69,1.51,D
-17.81821,145.18117,329.41,0.44,0.62,2026-05-21,446,N,VIIRS,n,2.0NRT,295.03,2.15,D
-17.54537,145.24823,328.3,0.45,0.63,2026-05-21,446,N,VIIRS,n,2.0NRT,293.83,3.47,D
-18.79942,128.62054,331.63,0.43,0.46,2026-05-21,449,N,VIIRS,n,2.0NRT,298.66,5.09,D
-17.32179,143.98901,332.42,0.38,0.58,2026-05-21,449,N,VIIRS,l,2.0NRT,304.42,5.41,D
-17.30952,143.93216,330.32,0.37,0.58,2026-05-21,449,N,VIIRS,n,2.0NRT,299.29,3.11,D
-17.30705,143.9169,330.45,0.37,0.58,2026-05-21,449,N,VIIRS,n,2.0NRT,299.11,1.66,D
-17.28702,145.35628,340.05,0.46,0.64,2026-05-21,449,N,VIIRS,n,2.0NRT,291.41,2.94,D
-17.27571,144.78763,334.86,0.42,0.61,2026-05-21,449,N,VIIRS,n,2.0NRT,296.66,2.31,D
-17.27417,144.80045,345.26,0.42,0.61,2026-05-21,449,N,VIIRS,n,2.0NRT,298.5,5.81,D
-17.2733,144.79922,345.28,0.42,0.61,2026-05-21,449,N,VIIRS,n,2.0NRT,297.84,6.77,D
-17.27022,144.79128,335.74,0.42,0.61,2026-05-21,449,N,VIIRS,n,2.0NRT,297.41,3.61,D
-17.27022,144.81407,335.78,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,295.79,4.48,D
-17.2694,144.79509,334.93,0.42,0.61,2026-05-21,449,N,VIIRS,n,2.0NRT,298.62,3.61,D
-17.26929,144.79002,334.63,0.42,0.61,2026-05-21,449,N,VIIRS,n,2.0NRT,298.14,2.56,D
-17.2685,144.79382,332.8,0.42,0.61,2026-05-21,449,N,VIIRS,n,2.0NRT,297.79,2.56,D
-17.2653,126.49709,353.64,0.56,0.51,2026-05-21,449,N,VIIRS,n,2.0NRT,283.72,33.08,D
-17.26189,144.82562,329.83,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,295.28,3.78,D
-17.2582,144.79202,334.09,0.42,0.61,2026-05-21,449,N,VIIRS,n,2.0NRT,295.66,2.84,D
-17.25742,144.79568,335.35,0.42,0.61,2026-05-21,449,N,VIIRS,n,2.0NRT,296.74,7.47,D
-17.25653,144.79443,336.42,0.42,0.61,2026-05-21,449,N,VIIRS,n,2.0NRT,296.93,5.45,D
-17.25576,144.79813,335.43,0.42,0.61,2026-05-21,449,N,VIIRS,n,2.0NRT,296.62,5.45,D
-17.25168,144.78931,327.55,0.42,0.61,2026-05-21,449,N,VIIRS,n,2.0NRT,296.85,4.83,D
-17.2461,144.78772,343.62,0.42,0.61,2026-05-21,449,N,VIIRS,n,2.0NRT,297.36,7.07,D
-17.24519,144.79204,327.67,0.42,0.61,2026-05-21,449,N,VIIRS,n,2.0NRT,296.36,6.59,D
-17.23456,144.78625,336.7,0.42,0.61,2026-05-21,449,N,VIIRS,n,2.0NRT,297.54,3.35,D
-17.22877,144.78561,330.12,0.42,0.61,2026-05-21,449,N,VIIRS,n,2.0NRT,295.83,3.35,D
-17.22861,144.81454,354.27,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,299.45,6.14,D
-17.22783,144.81821,329.72,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,296.18,6.14,D
-17.22363,144.81,350.65,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,299.44,7.16,D
-17.22291,144.81343,328.96,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,298.74,6.14,D
-17.21787,144.80917,333.43,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,298.84,2.92,D
-17.21763,144.78223,335.94,0.42,0.61,2026-05-21,449,N,VIIRS,n,2.0NRT,295.49,4.01,D
-17.21206,144.80858,334.09,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,298.54,2.92,D
-17.2065,144.77885,338.88,0.42,0.61,2026-05-21,449,N,VIIRS,n,2.0NRT,298.41,8.33,D
-17.20567,144.78279,332.85,0.42,0.61,2026-05-21,449,N,VIIRS,n,2.0NRT,296.37,7.1,D
-17.20546,144.81172,341.68,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,299.2,3.99,D
-17.20458,144.81587,332.52,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,299.32,3.99,D
-17.17487,144.76051,349.17,0.42,0.61,2026-05-21,449,N,VIIRS,n,2.0NRT,296.14,4.96,D
-17.17414,144.76389,344.34,0.42,0.61,2026-05-21,449,N,VIIRS,n,2.0NRT,297.6,4.96,D
-17.17363,144.75873,352.53,0.42,0.61,2026-05-21,449,N,VIIRS,n,2.0NRT,295.85,12.19,D
-17.17298,144.7619,367.0,0.42,0.61,2026-05-21,449,N,VIIRS,h,2.0NRT,303.71,15.53,D
-17.17223,144.76549,346.72,0.42,0.61,2026-05-21,449,N,VIIRS,n,2.0NRT,299.23,15.53,D
